Mærke,Navn,Adresse,Postnr,By,Latitude,Longitude
Uafhængig,DK Benzin,"Stubmøllevej 3, 2450 København SV",2450,København SV,55.648265,12.525994
Uafhængig,Tanken,"Hovedgaden 54, 3220 Tisvildeleje",3220,Tisvildeleje,56.059817,12.074688
Uafhængig,Uafhængig Bedsted Thy,"Hedegårdsvej 24B, 7755 Bedsted Thy",7755,Bedsted Thy,56.845273,8.363745
Uno-X,København Ø Jagtvej,"Jagtvej 213-215, 2100 København Ø",2100,København Ø,55.708754,12.574228
Uno-X,København S. Englandsvej,"Englandsvej 22, 2300 København S",2300,København S,55.65721,12.60492
Uno-X,København SV Ellebjergvej,"Ellebjergvej 80, 2450 København SV",2450,København SV,55.650601,12.516389
Uno-X,Valby,"Gl. Køge Landevej 16, 2500 Valby",2500,Valby,55.66074,12.5156
Uno-X,Glostrup Hovedvejen,"Hovedvejen 141, 2600 Glostrup",2600,Glostrup,55.665015,12.387611
Uno-X,Fabriksparken Glostrup,"Fabriksparken 18, 2600 Glostrup",2600,Glostrup,55.68503,12.38921
Uno-X,Rødovre Roskildevej,"Roskildevej 316, 2610 Rødovre",2610,Rødovre,55.671601,12.458947
Uno-X,Rødovre Islevdalvej,"Islevdalvej 170, 2610 Rødovre",2610,Rødovre,55.699819,12.43264
Uno-X,Rødovre Roskildevej,"Roskildevej 360, 2610 Rødovre",2610,Rødovre,55.67113,12.45147
Uno-X,Albertslund,"Roskildevej 117, 2620 Albertslund",2620,Albertslund,55.662182,12.352441
Uno-X,Albertslund Egelundsvej,"Egelundsvej 5, 2620 Albertslund",2620,Albertslund,55.66113,12.33299
Uno-X,Tåstrup,"Mårkærvej 15 A, 2630 Taastrup",2630,Taastrup,55.660219,12.284185
Uno-X,Ishøj,"Ishøj Strandvej 78, 2635 Ishøj",2635,Ishøj,55.60882,12.35833
Uno-X,Hvidovre,"Biblioteksvej 56, 2650 Hvidovre",2650,Hvidovre,55.64151,12.46975
Uno-X,Solrød Strand,"Janesvej 9, 2680 Solrød Strand",2680,Solrød Strand,55.53293,12.20692
Uno-X,Brønshøj,"Frederikssundsvej 356, 2700 Brønshøj",2700,Brønshøj,55.71369,12.46734
Uno-X,Vanløse,"Sallingvej 6, 2720 Vanløse",2720,Vanløse,55.69447,12.5088
Uno-X,Herlev,"Hjortespringvej 24, 2730 Herlev",2730,Herlev,55.728466,12.439102
Uno-X,Ballerup,"Tempovej 1, 2750 Ballerup",2750,Ballerup,55.72256,12.384596
Uno-X,Kastrup,"Englandsvej 269, 2770 Kastrup",2770,Kastrup,55.634404,12.601528
Uno-X,Kastrup,"Kongelundsvej 413, 2770 Kastrup",2770,Kastrup,55.60596,12.58416
Uno-X,Dragør,"Kirkevej 177-179, 2791 Dragør",2791,Dragør,55.59464,12.66858
Uno-X,Lyngby,"Eremitageparken 315, 2800 Lyngby",2800,Lyngby,55.79539,12.5363
Uno-X,Virum,"Kongevejen 242, 2830 Virum",2830,Virum,55.7971,12.48247
Uno-X,Søborg Gladsaxe Møllevej,"Gladsaxe Møllevej 33, 2860 Søborg",2860,Søborg,55.736444,12.474976
Uno-X,Buddinge,"Buddinge Hovedgade 125, 2860 Søborg",2860,Søborg,55.74531,12.484546
Uno-X,Søborg Gladsaxevej,"Gladsaxevej 88-94, 2860 Søborg",2860,Søborg,55.72964,12.51324
Uno-X,Skovshoved,"Kystvejen 24, 2920 Charlottenlund",2920,Charlottenlund,55.763223,12.599344
Uno-X,Charlottenlund,"Bernstoffsvej 186, 2920 Charlottenlund",2920,Charlottenlund,55.7486,12.55773
Uno-X,Kokkedal,"Egevangen 4, 2980 Kokkedal",2980,Kokkedal,55.90513,12.47564
Uno-X,Helsingør Kongevejen,"Kongevejen 99, 3000 Helsingør",3000,Helsingør,56.026809,12.59015
Uno-X,Helsingør Esrumvej,"Esrumvej 128, 3000 Helsingør",3000,Helsingør,56.04143,12.58059
Uno-X,Helsinge,"Frederiksværkvej 1, 3200 Helsinge",3200,Helsinge,56.019308,12.177958
Uno-X,Kregme,"Hillerødvej 118 B, 3300 Frederiksværk",3300,Frederiksværk,55.944346,12.050908
Uno-X,Frederiksværk,"Hanehovedvej 49, 3300 Frederiksværk",3300,Frederiksværk,55.977622,12.007188
Uno-X,Frederiksværk,"Nørregade 61, 3300 Frederiksværk",3300,Frederiksværk,55.9811,12.01974
Uno-X,Store Lyngby,"Lille Lyngbyvej 1, 3320 Skævinge",3320,Skævinge,55.93772,12.1278
Uno-X,Hillerød,"Fredensborgvej 41 B, 3400 Hillerød",3400,Hillerød,55.946529,12.312385
Uno-X,Hillerød Frederiksværksgade,"Frederiksværksgade 87, 3400 Hillerød",3400,Hillerød,55.938796,12.280311
Uno-X,Hillerød Københavnsvej,"Københavnsvej 53, 3400 Hillerød",3400,Hillerød,55.9296,12.31957
Uno-X,Hillerød Milnersvej,"Milnersvej 47, 3400 Hillerød",3400,Hillerød,55.92033,12.2906
Uno-X,Allerød,"Solvang 2, 3450 Allerød",3450,Allerød,55.88775,12.354534
Uno-X,Birkerød,"Birkerød Kongevej 158, 3460 Birkerød",3460,Birkerød,55.84972,12.42465
Uno-X,Fredensborg,"Helsingørvej 19, 3480 Fredensborg",3480,Fredensborg,55.98089,12.40705
Uno-X,Kvistgård,"Hornbækvej 115, 3490 Kvistgård",3490,Kvistgård,55.9863,12.50217
Uno-X,Frederikssund,"Ny Østergade 12, 3600 Frederikssund",3600,Frederikssund,55.84033,12.06534
Uno-X,Stenløse,"Frederikssundsvej 175, 3660 Stenløse",3660,Stenløse,55.76917,12.20089
Uno-X,Veksø,"Kirkebakken 15, 3670 Veksø Sjælland",3670,Veksø Sjælland,55.757926,12.232659
Uno-X,Rønne Store Torvegade,"Store Torvegade 96, 3700 Rønne",3700,Rønne,55.109951,14.703714
Uno-X,Rønne Øster Ringvej,"Øster Ringvej 2, 3700 Rønne",3700,Rønne,55.093123,14.729211
Uno-X,Aakirkeby,"Birgersvej 1, 3720 Aakirkeby",3720,Aakirkeby,55.074332,14.917771
Uno-X,Nexø Søbækken,"Søbækken 2, 3730 Nexø",3730,Nexø,55.056884,15.128818
Uno-X,Klemensker,"Sct Klemensgade 3, 3782 Klemensker",3782,Klemensker,55.175333,14.806695
Uno-X,Himmelev,"Himmelev Sognevej 95, 4000 Roskilde",4000,Roskilde,55.658016,12.106419
Uno-X,Roskilde,"Københavnsvej 107, 4000 Roskilde",4000,Roskilde,55.642542,12.113285
Uno-X,Svogerslev,"Svogerslev Hovedgade 78, 4000 Roskilde",4000,Roskilde,55.633247,12.017123
Uno-X,Roskilde Ringstedgade,"Ringstedgade 72, 4000 Roskilde",4000,Roskilde,55.6347,12.07417
Uno-X,Tune,"Bøgevej 1, 4030 Tune",4030,Tune,55.596135,12.17666
Uno-X,Skibby,"Hovedgaden 77, 4050 Skibby",4050,Skibby,55.745104,11.95445
Uno-X,Ringsted,"Søndervang 1, 4100 Ringsted",4100,Ringsted,55.435168,11.790712
Uno-X,Benløse,"Holbækvej 60 D, 4100 Ringsted",4100,Ringsted,55.460341,11.782172
Uno-X,Sorø Nord,"Kalundborgvej 2, 4180 Sorø",4180,Sorø,55.46388,11.56571
Uno-X,Sorø Alleen 5,"Alleen 5, 4180 Sorø",4180,Sorø,55.43601,11.55801
Uno-X,Slagelse Korsørvej,"Korsørvej 3, 4200 Slagelse",4200,Slagelse,55.396796,11.339715
Uno-X,Slagelse Kalundborgvej,"Kalundborgvej 55, 4200 Slagelse",4200,Slagelse,55.411501,11.336989
Uno-X,Slagelse Sorøvej,"Sorøvej 1, 4200 Slagelse",4200,Slagelse,55.408133,11.36938
Uno-X,Slagelse Bjergbygade,"Bjergbygade 47, 4200 Slagelse",4200,Slagelse,55.39658,11.34985
Uno-X,Korsør,"Skovvej 30, 4220 Korsør",4220,Korsør,55.325014,11.148918
Uno-X,Korsør,"Ørnumvej 1, 4220 Korsør",4220,Korsør,55.34798,11.14217
Uno-X,Fuglebjerg Sandvedvej,"Sandvedvej 3, 4250 Fuglebjerg",4250,Fuglebjerg,55.3058,11.54728
Uno-X,Fuglebjerg Trekanten,"Trekanten 2, 4250 Fuglebjerg",4250,Fuglebjerg,55.3081,11.52695
Uno-X,Dalmose,"Hovedgaden 39, 4261 Dalmose",4261,Dalmose,55.290883,11.421914
Uno-X,Løve,"Høng Landevej 10, 4270 Høng",4270,Høng,55.48755,11.296402
Uno-X,Stenlille,"Hovedgaden 79, 4295 Stenlille",4295,Stenlille,55.541681,11.593918
Uno-X,Holbæk KP Danøsvej,"K.P.Danøsvej 2, 4300 Holbæk",4300,Holbæk,55.702709,11.715642
Uno-X,Holbæk Roskildevej,"Roskildevej 21, 4300 Holbæk",4300,Holbæk,55.708841,11.719912
Uno-X,Holbæk Munkholmvej,"Munkholmvej 107, 4300 Holbæk",4300,Holbæk,55.714487,11.740179
Uno-X,Kvanløse,"Ringstedvej 174, 4300 Holbæk",4300,Holbæk,55.65658,11.67312
Uno-X,Holbæk,"Gl Ringstedvej 35, 4300 Holbæk",4300,Holbæk,55.70672,11.71089
Uno-X,Osted,"Hovedvejen 184, 4320 Lejre",4320,Lejre,55.553591,11.951457
Uno-X,Kalundborg,"Elmegade 20, 4400 Kalundborg",4400,Kalundborg,55.678528,11.097372
Uno-X,Nykøbing Sjælland,"Vesterbro 35, 4500 Nykøbing Sjælland",4500,Nykøbing Sjælland,55.92181,11.66005
Uno-X,Fårevejle,"Adelers Alle 142, 4540 Fårevejle",4540,Fårevejle,55.78623,11.46673
Uno-X,Nørre Asmindrup,"Gl Nykøbingvej 116, 4572 Nørre Asmindrup",4572,Nørre Asmindrup,55.885325,11.608792
Uno-X,Strøby Egede Stevnsvej,"Stevnsvej 72, 4600 Køge",4600,Køge,55.416662,12.242777
Uno-X,Køge Københavnsvej 124,"Københavnsvej 124, 4600 Køge",4600,Køge,55.484757,12.188151
Uno-X,Køge Københavnsvej 80,"Københavnsvej 80, 4600 Køge",4600,Køge,55.471107,12.181628
Uno-X,Vallø,"Kirkehøjen 2, 4600 Køge",4600,Køge,55.401505,12.23525
Uno-X,Strøby Bygaden,"Strøby Bygade 81, 4671 Strøby",4671,Strøby,55.379382,12.285692
Uno-X,Holme-Olstrup,"Landevejen 7, 4684 Holmegaard",4684,Holmegaard,55.259815,11.849055
Uno-X,Haslev Gl. By,"Gamle By 1, 4690 Haslev",4690,Haslev,55.32332,11.96489
Uno-X,Haslev Lysholm Allé,"Lysholm Alle 88, 4690 Haslev",4690,Haslev,55.329019,11.940138
Uno-X,Næstved Ny Præstøvej,"Ny Præstøvej 100, 4700 Næstved",4700,Næstved,55.222691,11.784617
Uno-X,Næstved,"Vestergårdsvej 94, 4700 Næstved",4700,Næstved,55.25621,11.80561
Uno-X,Blangslev,"Blangslevvej 14, 4700 Næstved",4700,Næstved,55.166838,11.881727
Uno-X,Næstved Karrebækvej,"Karrebækvej 5-7, 4700 Næstved",4700,Næstved,55.22938,11.7517
Uno-X,Næstved Odensevej,"Odensevej 102, 4700 Næstved",4700,Næstved,55.21363,11.7602
Uno-X,Næstved Ringstedgade,"Ringstedgade 167, 4700 Næstved",4700,Næstved,55.24692,11.76116
Uno-X,Præstø Ny Esbjergvej,"Ny Esbjergvej 16, 4720 Præstø",4720,Præstø,55.11675,12.03395
Uno-X,Tappernøje,"Hovedvejen 59, 4733 Tappernøje",4733,Tappernøje,55.163995,11.980438
Uno-X,Nyråd,"Nyraad Hovedgade 33, 4760 Vordingborg",4760,Vordingborg,55.006419,11.961236
Uno-X,Stensved,"Vordingborgvej 53, 4773 Stensved",4773,Stensved,54.995549,12.026435
Uno-X,Nykøbing F Markedsgade,"Markedsgade 23, 4800 Nykøbing Falster",4800,Nykøbing Falster,54.761609,11.869692
Uno-X,Nykøbing F.  v/Rema,"Nordensvej 2, 4800 Nykøbing F",4800,Nykøbing F,54.80783,11.87251
Uno-X,Nykøbing F. Nordensvej 1,"Nordensvej 1, 4800 Nykøbing F",4800,Nykøbing F,54.80817,11.87181
Uno-X,Nysted,"Wichmandsvej 2-4, 4880 Nysted",4880,Nysted,54.670679,11.730684
Uno-X,Nakskov Løjtoftevej,"Løjtoftevej 24, 4900 Nakskov",4900,Nakskov,54.833449,11.150184
Uno-X,Maribo,"Vesterbrogade 44, 4930 Maribo",4930,Maribo,54.775755,11.487141
Uno-X,Odense C  Næsbyvej,"Næsbyvej 51, 5000 Odense C",5000,Odense C,55.41113,10.36908
Uno-X,Odense V Middelfartvej,"Middelfartvej 131, 5200 Odense V",5200,Odense V,55.39386,10.34597
Uno-X,Korup,"Tyrsbjergvej 114, 5210 Odense NV",5210,Odense NV,55.41377,10.26905
Uno-X,Odense NV Rugårdsvej,"Rugårdsvej 280, 5210 Odense NV",5210,Odense NV,55.40967,10.33323
Uno-X,Odense SØ Ørbækvej,"Ørbækvej 60, 5220 Odense SØ",5220,Odense SØ,55.386455,10.428364
Uno-X,Odense Sø Ørbækvej,"Ørbækvej 87, 5220 Odense SØ",5220,Odense SØ,55.38238,10.4308
Uno-X,Odense M Munkerisvej,"Munkerisvej 50, 5230 Odense M",5230,Odense M,55.3822,10.40698
Uno-X,Odense NØ Åsumvej,"Åsumvej 39, 5240 Odense NØ",5240,Odense NØ,55.401463,10.423638
Uno-X,"Odense S, Odensevej","Odensevej 98-100, 5260 Odense S",5260,Odense S,55.36949,10.39327
Uno-X,Odense N Bogensevej 23,"Bogensevej 23, 5270 Odense N",5270,Odense N,55.417092,10.364141
Uno-X,Bullerup,"Kertemindevej 305, 5320 Agedrup",5320,Agedrup,55.43013,10.47246
Uno-X,Bogense,"Vestergade 11-13, 5400 Bogense",5400,Bogense,55.564399,10.088512
Uno-X,Søndersø Vesterled,"Vesterled 45, 5471 Søndersø",5471,Søndersø,55.484812,10.245073
Uno-X,Blommenslyst,"Middelfartvej 509-511, 5491 Blommenslyst",5491,Blommenslyst,55.39043,10.26125
Uno-X,Assenbølle,"Middelfartvej 139, 5492 Vissenbjerg",5492,Vissenbjerg,55.405051,10.083078
Uno-X,Middelfart Hovedvejen,"Hovedvejen 11, 5500 Middelfart",5500,Middelfart,55.496761,9.770408
Uno-X,Aarup,"Holmelund 32, 5560 Aarup",5560,Aarup,55.380165,10.056964
Uno-X,"Svendborg, Odensevej","Odensevej 94, 5700 Svendborg",5700,Svendborg,55.073079,10.58184
Uno-X,"Svendborg, Nyborgvej","Nyborgvej 4, 5700 Svendborg",5700,Svendborg,55.06303,10.61968
Uno-X,Svendborg Nyborgvej,"Nyborgvej 114, 5700 Svendborg",5700,Svendborg,55.06887,10.63039
Uno-X,"Nyborg, Vestergade","Vestergade 35 D, 5800 Nyborg",5800,Nyborg,55.31897,10.78016
Uno-X,"Nyborg, Storebæltsvej","Storebæltsvej 7 D, 5800 Nyborg",5800,Nyborg,55.3085,10.80942
Uno-X,Nyborg Kastanievej,"Kastanievej 2, 5800 Nyborg",5800,Nyborg,55.30379,10.78187
Uno-X,Kolding Sdr. Havnegade,"Sdr. Havnegade 3, 6000 Kolding",6000,Kolding,55.488866,9.481201
Uno-X,Vonsild,"Vonsildvej 30, 6000 Kolding",6000,Kolding,55.456165,9.476309
Uno-X,Kolding Esbjergvej,"Esbjergvej 4, 6000 Kolding",6000,Kolding,55.50367,9.45624
Uno-X,"Kolding, Albuen","Vejlevej 263, 6000 Kolding",6000,Kolding,55.5138,9.45625
Uno-X,"Kolding, Hylkedalsvej","Hylkedalsvej 2, 6000 Kolding",6000,Kolding,55.48343,9.44684
Uno-X,"Kolding,Ndr. Ringvej","Ndr. Ringvej 118, 6000 Kolding",6000,Kolding,55.49674,9.49045
Uno-X,Haderslev S - Åbenråvej,"Aabenraa Landevej 118, 6100 Haderslev",6100,Haderslev,55.227295,9.485428
Uno-X,Haderslev Simmerstedvej,"Simmerstedvej 52, 6100 Haderslev",6100,Haderslev,55.251876,9.468702
Uno-X,Haderslev,"Aarøsund Landevej 84, 6100 Haderslev",6100,Haderslev,55.24403,9.5031
Uno-X,Aabenraa Flensborgvej,"Flensborgvej 54, 6200 Aabenraa",6200,Aabenraa,55.030088,9.420766
Uno-X,Kliplev,"Kliplev Industripark 2, 6200 Aabenraa",6200,Aabenraa,54.939254,9.380375
Uno-X,Aabenraa,"Vestvejen 95, 6200 Aabenraa",6200,Aabenraa,55.04469,9.40418
Uno-X,Rødekro,"Kometvej 1, 6230 Rødekro",6230,Rødekro,55.06779,9.3611
Uno-X,Tønder,"Ribelandevej 71, 6270 Tønder",6270,Tønder,54.951369,8.870988
Uno-X,Padborg,"Lyren 2, 6330 Padborg",6330,Padborg,54.856763,9.368119
Uno-X,Kruså Aabenraavej,"Aabenraavej 5 A, 6340 Kruså",6340,Kruså,54.853248,9.402173
Uno-X,Kruså Harkærvej,"Harkærvej 1, 6340 Kruså",6340,Kruså,54.84988,9.40773
Uno-X,Sønderborg Nørrekobbel,"Nørrekobbel 23, 6400 Sønderborg",6400,Sønderborg,54.92412,9.80672
Uno-X,Vojens,"Østergade 32, 6500 Vojens",6500,Vojens,55.247956,9.309829
Uno-X,Vamdrup,"Fabriksvej 1, 6580 Vamdrup",6580,Vamdrup,55.43245,9.29868
Uno-X,Vejen Vestermarksvej,"Vestermarksvej 2, 6600 Vejen",6600,Vejen,55.493846,9.128405
Uno-X,Skodborg,"Træskodal 2, 6630 Rødding",6630,Rødding,55.424058,9.15115
Uno-X,Brørup,"Søndergade 27, 6650 Brørup",6650,Brørup,55.481009,9.018171
Uno-X,Esbjerg,"Stormgade 206, 6700 Esbjerg",6700,Esbjerg,55.4873,8.44906
Uno-X,Esbjerg Storegade,"Storegade 194, 6705 Esbjerg Ø",6705,Esbjerg Ø,55.478091,8.488466
Uno-X,Rømø,"Vesterhavsvej 15, 6792 Rømø",6792,Rømø,55.151976,8.550464
Uno-X,Vejers,"Vejers Havvej 7, 6853 Vejers Strand",6853,Vejers Strand,55.619061,8.141813
Uno-X,Tarm,"Centervej 1, 6880 Tarm",6880,Tarm,55.914991,8.519275
Uno-X,Skjern,"Vardevej 98, 6900 Skjern",6900,Skjern,55.936071,8.50617
Uno-X,Videbæk,"Nygade 21, 6920 Videbæk",6920,Videbæk,56.095682,8.632008
Uno-X,Søndervig,"Søndervig Klitvej 4, 6950 Ringkøbing",6950,Ringkøbing,56.118324,8.117459
Uno-X,Ringkøbing Herningvej,"Herningvej 82, 6950 Ringkøbing",6950,Ringkøbing,56.086828,8.26763
Uno-X,Ulfborg,"Herredsgade 28, 6990 Ulfborg",6990,Ulfborg,56.26949,8.31966
Uno-X,Fredericia Vejlevej,"Vejlevej 141, 7000 Fredericia",7000,Fredericia,55.56827,9.70715
Uno-X,Sanddal,"Snoghøj Landevej 1, 7000 Fredericia",7000,Fredericia,55.551187,9.725738
Uno-X,Fredericia,"Strevelinsvej 11 A, 7000 Fredericia",7000,Fredericia,55.53512,9.71686
Uno-X,Vejle Grønnedal,"Grønnedalen 2, 7100 Vejle",7100,Vejle,55.682224,9.52836
Uno-X,Vejle Uhrhøj,"Jellingvej 127, 7100 Vejle",7100,Vejle,55.725313,9.519905
Uno-X,Vejle Syd,"Godthåbsvej 55, 7100 Vejle",7100,Vejle,55.663872,9.548869
Uno-X,Stouby,"Vejlevej 117, 7140 Stouby",7140,Stouby,55.704253,9.788175
Uno-X,Give,"Hjortsvangen 29, 7323 Give",7323,Give,55.854417,9.24381
Uno-X,Give Diagonalvejen,"Diagonalvejen 33, 7323 Give",7323,Give,55.85522,9.24672
Uno-X,Brande,"Vestergårdsvej 1, 7330 Brande",7330,Brande,55.960209,9.104182
Uno-X,Herning Poulsgade,"Poulsgade 2-4, 7400 Herning",7400,Herning,56.1325,8.983963
Uno-X,Herning Sjællandsgade,"Sjællandsgade 125, 7400 Herning",7400,Herning,56.144837,8.994616
Uno-X,Snejbjerg,"Snejbjerg Hovedgade 38, 7400 Herning",7400,Herning,56.13287,8.8986
Uno-X,Tjørring,"Tjørring Hovedgade 39, 7400 Herning",7400,Herning,56.16174,8.92347
Uno-X,Herning Møllegade,"Møllegade 14-22, 7400 Herning",7400,Herning,56.1381,8.96779
Uno-X,Ikast,"Østergade 60, 7430 Ikast",7430,Ikast,56.139949,9.16403
Uno-X,Pårup,"Juuls Vej 3, 7442 Engesvang",7442,Engesvang,56.130654,9.351263
Uno-X,Sunds,"Thorupvej 2, 7451 Sunds",7451,Sunds,56.19868,9.020113
Uno-X,Vildbjerg,"Vestergade 35, 7480 Vildbjerg",7480,Vildbjerg,56.201936,8.763683
Uno-X,Aulum,"Holstebrovej 19, 7490 Aulum",7490,Aulum,56.265439,8.777478
Uno-X,Holstebro Skjernvej,"Skjernvej 68, 7500 Holstebro",7500,Holstebro,56.3486,8.61499
Uno-X,Holstebro Hostrupvej,"Hostrupvej 2, 7500 Holstebro",7500,Holstebro,56.37206,8.62588
Uno-X,Holstebro Nybovej,"Nybovej 49, 7500 Holstebro",7500,Holstebro,56.33405,8.64743
Uno-X,"Holstebro, Lægårdvej","Lægårdvej 140, 7500 Holstebro",7500,Holstebro,56.36423,8.67294
Uno-X,Lemvig,"Storegade 1, 7620 Lemvig",7620,Lemvig,56.5462,8.30387
Uno-X,Thisted Simons Bakke,"Simons Bakke 30, 7700 Thisted",7700,Thisted,56.951961,8.668642
Uno-X,Thisted Østerbakken 64,"Østerbakken 64, 7700 Thisted",7700,Thisted,56.95694,8.706796
Uno-X,Skive,"Viborgvej 2, 7800 Skive",7800,Skive,56.563599,9.036394
Uno-X,Skive,"Viborgvej 4D, 7800 Skive",7800,Skive,56.56289,9.03904
Uno-X,Vinderup,"Nørregade 12, 7830 Vinderup",7830,Vinderup,56.483483,8.780522
Uno-X,Nykøbing M Nørrebro,"Nørrebro 23-27, 7900 Nykøbing M",7900,Nykøbing M,56.79953,8.8554
Uno-X,Brabrand Silkeborgvej 702,"Silkeborgvej 702, 8220 Brabrand",8220,Brabrand,56.153115,10.087225
Uno-X,Brabrand Edwin Rahrs Vej,"Edwin Rahrs Vej 69, 8220 Brabrand",8220,Brabrand,56.16477,10.11065
Uno-X,Åbyhøj Søren Frichsvej,"Søren Frichs Vej 32, 8230 Åbyhøj",8230,Åbyhøj,56.15361,10.18008
Uno-X,Åbyhøj Silkeborgvej 300,"Silkeborgvej 300, 8230 Åbyhøj",8230,Åbyhøj,56.154672,10.154951
Uno-X,Risskov Lystrupvej,"Lystrupvej 53, 8240 Risskov",8240,Risskov,56.207038,10.235347
Uno-X,Risskov Ndr. Strandvej,"Ndr. Strandvej 125, 8240 Risskov",8240,Risskov,56.20121,10.25962
Uno-X,Risskov Grenåvej,"Grenåvej 189, 8240 Risskov",8240,Risskov,56.19553,10.21935
Uno-X,Egå,"Grenåvej 528, 8250 Egå",8250,Egå,56.222374,10.288047
Uno-X,Højbjerg Rosenvangs Allé,"Rosenvangs Alle 189A, 8270 Højbjerg",8270,Højbjerg,56.119792,10.192137
Uno-X,Odder,"Rådhusgade 65, 8300 Odder",8300,Odder,55.980282,10.150852
Uno-X,Hasselager,"Hovedvejen 6-8, 8361 Hasselager",8361,Hasselager,56.1076,10.11006
Uno-X,Tilst,"Havkærvej 114, 8381 Tilst",8381,Tilst,56.18239,10.12219
Uno-X,Rønde,"Hovedgaden 62, 8410 Rønde",8410,Rønde,56.301795,10.471269
Uno-X,Fajstrup,"Viborgvej 903, 8471 Sabro",8471,Sabro,56.22564,9.959804
Uno-X,Lystrup,"Lægårdsvej 2A, 8520 Lystrup",8520,Lystrup,56.225572,10.237083
Uno-X,Hornslet,"Toftevej 8, 8543 Hornslet",8543,Hornslet,56.31491,10.31853
Uno-X,Resenbro,"Skærbækvej 3, 8600 Silkeborg",8600,Silkeborg,56.181624,9.644097
Uno-X,Skægkær,"Viborgvej 87, 8600 Silkeborg",8600,Silkeborg,56.212328,9.502793
Uno-X,Silkeborg Stagehøjvej,"Stagehøjvej 2 A, 8600 Silkeborg",8600,Silkeborg,56.186636,9.573206
Uno-X,Silkeborg Viborgvej,"Viborgvej 12, 8600 Silkeborg",8600,Silkeborg,56.185144,9.543729
Uno-X,Grauballe,"Grønbækvej 9, 8600 Silkeborg",8600,Silkeborg,56.226741,9.629499
Uno-X,Funder,"Funder Bygade 51, 8600 Silkeborg",8600,Silkeborg,56.14856,9.47031
Uno-X,Kjellerup,"Søndergade 16, 8620 Kjellerup",8620,Kjellerup,56.28734,9.430988
Uno-X,Them,"Silkeborgvej 2, 8653 Them",8653,Them,56.098525,9.554463
Uno-X,Skanderborg,"Vroldvej 31, 8660 Skanderborg",8660,Skanderborg,56.03914,9.91447
Uno-X,Ry,"Brunhøjvej 2, 8680 Ry",8680,Ry,56.09074,9.77736
Uno-X,Horsens Vejlevej,"Vejlevej 12, 8700 Horsens",8700,Horsens,55.85133,9.82937
Uno-X,Horsens Bjerrevej,"Bjerrevej 144, 8700 Horsens",8700,Horsens,55.83825,9.84783
Uno-X,Hedensted,"Gesagervej 111, 8722 Hedensted",8722,Hedensted,55.77708,9.71175
Uno-X,Nørre Snede,"Skovbakken 1 A, 8766 Nørre Snede",8766,Nørre Snede,55.964067,9.394332
Uno-X,Viborg Lundvej,"Lundvej 1, 8800 Viborg",8800,Viborg,56.45904,9.37332
Uno-X,Viborg Arnbjerg C,"Arnbjerg Centret 3, 8800 Viborg",8800,Viborg,56.4217,9.40472
Uno-X,Viborg Gl. Skivevej,"Gl. Skivevej 71, 8800 Viborg",8800,Viborg,56.46225,9.40414
Uno-X,Bjerringbro,"Nørregade 60, 8850 Bjerringbro",8850,Bjerringbro,56.3804,9.66445
Uno-X,Gjern,"Søndergade 56, 8883 Gjern",8883,Gjern,56.22085,9.742974
Uno-X,Randers Gl. Hobrovej,"Gl. Hobrovej 82, 8920 Randers NV",8920,Randers NV,56.477691,10.013314
Uno-X,Randers Viborgvej,"Viborgvej 46, 8920 Randers NV",8920,Randers NV,56.46347,10.01544
Uno-X,Sdr. Borup,"Gammel Århusvej 3, 8940 Randers SV",8940,Randers SV,56.41311,10.07462
Uno-X,Ørsted,"Højvangsvej 2, 8950 Ørsted",8950,Ørsted,56.499143,10.331596
Uno-X,Assentoft,"Storegade 25, 8960 Randers SØ",8960,Randers SØ,56.440131,10.138793
Uno-X,Kristrup,"Clausholmsvej 6, 8960 Randers SØ",8960,Randers SØ,56.445298,10.065459
Uno-X,Vivild,"Nørregade 36, 8961 Allingåbro",8961,Allingåbro,56.48739,10.44503
Uno-X,Auning,"Østergade 32, 8963 Auning",8963,Auning,56.428798,10.385615
Uno-X,Purhus,"Vestergade 70B, 8990 Fårup",8990,Fårup,56.541241,9.897432
Uno-X,Kærby,"Padevænget 3, 9000 Aalborg",9000,Aalborg,57.02548,9.91317
Uno-X,Aalborg,"Ny Kærvej 43A, 9000 Aalborg",9000,Aalborg,57.033046,9.923068
Uno-X,Aalborg Østerbro,"Østerbro 75, 9000 Aalborg",9000,Aalborg,57.04576,9.94525
Uno-X,"Aalborg, Hobrovej 503","Hobrovej 503, 9200 Aalborg SV",9200,Aalborg SV,57.0008,9.87621
Uno-X,Aalborg Ø - Stenbjergvej,"Stenbjergvej 3, 9220 Aalborg Øst",9220,Aalborg Øst,57.04086,10.0055
Uno-X,Nibe,"Toften 9, 9240 Nibe",9240,Nibe,56.985083,9.640272
Uno-X,Kongerslev,"Danmarksgade 43, 9293 Kongerslev",9293,Kongerslev,56.88309,10.12096
Uno-X,Sæby Stygge Krumpensvej,"Stygge Krumpens Vej 2, 9300 Sæby",9300,Sæby,57.33273,10.502393
Uno-X,Syvsten,"Ålborgvej 210, 9300 Sæby",9300,Sæby,57.309831,10.435992
Uno-X,Sæby Rosenvej,"Rosenvej 33, 9300 Sæby",9300,Sæby,57.32965,10.5215
Uno-X,Rærup,"Halsvej 38, 9310 Vodskov",9310,Vodskov,57.095303,10.026065
